"code","name_it","name_en","parent_code","level","classification_system"
"30.91","Fabbricazione di motocicli","Manufacture of motorcycles","30.9","4","NACE"
"30.92","Fabbricazione di biciclette e veicoli per disabili","Manufacture of bicycles and invalid carriages","30.9","4","NACE"
"30.99","Fabbricazione di altri mezzi di trasporto n.c.a.","Manufacture of other transport equipment n.e.c.","30.9","4","NACE"
"31.00","Fabbricazione di mobili","Manufacture of furniture","31.0","4","NACE"
"32.11","Coniazione di monete","Striking of coins","32.1","4","NACE"
"32.12","Fabbricazione di gioielli e articoli simili","Manufacture of jewellery and related articles","32.1","4","NACE"
"32.13","Fabbricazione di bigiotteria e articoli simili","Manufacture of imitation jewellery and related articles","32.1","4","NACE"
"32.20","Fabbricazione di strumenti musicali","Manufacture of musical instruments","32.2","4","NACE"
"32.30","Fabbricazione di articoli sportivi","Manufacture of sports goods","32.3","4","NACE"
"32.40","Fabbricazione di giochi e giocattoli","Manufacture of games and toys","32.4","4","NACE"
"32.50","Fabbricazione di strumenti e forniture mediche e dentistiche","Manufacture of medical and dental instruments and supplies","32.5","4","NACE"
"32.91","Fabbricazione di scope e spazzole","Manufacture of brooms and brushes","32.9","4","NACE"
"32.99","Altre attività manifatturiere n.c.a.","Other manufacturing n.e.c.","32.9","4","NACE"
"33.11","Riparazione e manutenzione di prodotti in metallo","Repair and maintenance of fabricated metal products","33.1","4","NACE"
"33.12","Riparazione e manutenzione di macchinari","Repair and maintenance of machinery","33.1","4","NACE"
"33.13","Riparazione e manutenzione di apparecchiature elettroniche e ottiche","Repair and maintenance of electronic and optical equipment","33.1","4","NACE"
"33.14","Riparazione e manutenzione di apparecchiature elettriche","Repair and maintenance of electrical equipment","33.1","4","NACE"
"33.15","Riparazione e manutenzione di navi e imbarcazioni per scopi civili","Repair and maintenance of civilian ships and boats","33.1","4","NACE"
"33.16","Riparazione e manutenzione di aeromobili e veicoli spaziali per scopi civili","Repair and maintenance of civilian air and spacecraft","33.1","4","NACE"
"33.17","Riparazione e manutenzione di altri mezzi di trasporto per scopi civili","Repair and maintenance of other civilian transport equipment","33.1","4","NACE"
"33.18","Riparazione e manutenzione di veicoli da combattimento, navi, imbarcazioni, aeromobili e veicoli spaziali per scopi militari","Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft","33.1","4","NACE"
"33.19","Riparazione e manutenzione di altre apparecchiature","Repair and maintenance of other equipment","33.1","4","NACE"
"33.20","Installazione di macchine e apparecchiature industriali","Installation of industrial machinery and equipment","33.2","4","NACE"
"35.11","Produzione di energia elettrica da fonti non rinnovabili","Production of electricity from non-renewable sources","35.1","4","NACE"
"35.12","Produzione di energia elettrica da fonti rinnovabili","Production of electricity from renewable sources","35.1","4","NACE"
"35.13","Trasmissione di energia elettrica","Transmission of electricity","35.1","4","NACE"
"35.14","Distribuzione di energia elettrica","Distribution of electricity","35.1","4","NACE"
"35.15","Commercio di energia elettrica","Trade of electricity","35.1","4","NACE"
"35.16","Stoccaggio di energia elettrica","Storage of electricity","35.1","4","NACE"
"35.21","Produzione di gas","Manufacture of gas","35.2","4","NACE"
"35.22","Distribuzione di combustibili gassosi mediante condotte","Distribution of gaseous fuels through mains","35.2","4","NACE"
"35.23","Commercio di gas distribuito mediante condotte","Trade of gas through mains","35.2","4","NACE"
"35.24","Stoccaggio di gas nell'ambito dei servizi di fornitura della rete","Storage of gas as part of network supply services","35.2","4","NACE"
"35.30","Fornitura di vapore e aria condizionata","Steam and air conditioning supply","35.3","4","NACE"
"35.40","Attività di servizi di intermediazione per l'energia elettrica e il gas naturale","Activities of brokers and agents for electric power and natural gas","35.4","4","NACE"
"36.00","Raccolta, trattamento e fornitura di acqua","Water collection, treatment and supply","36.0","4","NACE"
"37.00","Gestione delle reti fognarie","Sewerage","37.0","4","NACE"
"38.11","Raccolta di rifiuti non pericolosi","Collection of non-hazardous waste","38.1","4","NACE"
"38.12","Raccolta di rifiuti pericolosi","Collection of hazardous waste","38.1","4","NACE"
"38.21","Recupero dei materiali","Materials recovery","38.2","4","NACE"
"38.22","Recupero di energia","Energy recovery","38.2","4","NACE"
"38.23","Altre attività di recupero dei rifiuti","Other waste recovery","38.2","4","NACE"
"38.31","Incenerimento senza recupero di energia","Incineration without energy recovery","38.3","4","NACE"
"38.32","Conferimento in discarica o stoccaggio permanente","Landfilling or permanent storage","38.3","4","NACE"
"38.33","Altre attività di smaltimento dei rifiuti","Other waste disposal","38.3","4","NACE"
"39.00","Attività di risanamento e altri servizi di gestione dei rifiuti","Remediation activities and other waste management service activities","39.0","4","NACE"
"41.00","Costruzione di edifici residenziali e non residenziali","Construction of residential and non-residential buildings","41.0","4","NACE"
"42.11","Costruzione di strade e autostrade","Construction of roads and motorways","42.1","4","NACE"
"42.12","Costruzione di linee ferroviarie e metropolitane","Construction of railways and underground railways","42.1","4","NACE"
"42.13","Costruzione di ponti e gallerie","Construction of bridges and tunnels","42.1","4","NACE"
"42.21","Costruzione di opere di pubblica utilità per il trasporto dei fluidi","Construction of utility projects for fluids","42.2","4","NACE"
"42.22","Costruzione di opere di pubblica utilità per l'energia elettrica e le telecomunicazioni","Construction of utility projects for electricity and telecommunications","42.2","4","NACE"
"42.91","Costruzione di opere idrauliche","Construction of water projects","42.9","4","NACE"
"42.99","Costruzione di altre opere di ingegneria civile n.c.a.","Construction of other civil engineering projects n.e.c.","42.9","4","NACE"
"43.11","Demolizione","Demolition","43.1","4","NACE"
"43.12","Preparazione del cantiere edile","Site preparation","43.1","4","NACE"
"43.13","Trivellazioni e perforazioni","Test drilling and boring","43.1","4","NACE"
"43.21","Installazione di impianti elettrici","Electrical installation","43.2","4","NACE"
"43.22","Installazione di impianti idraulici, di riscaldamento e di condizionamento dell'aria","Plumbing, heat and air-conditioning installation","43.2","4","NACE"
"43.23","Installazione di sistemi per l'isolamento","Installation of insulation","43.2","4","NACE"
"43.24","Altri lavori di installazione edili","Other construction installation","43.2","4","NACE"
"43.31","Intonacatura","Plastering","43.3","4","NACE"
"43.32","Posa in opera di infissi","Joinery installation","43.3","4","NACE"
"43.33","Rivestimento di pavimenti e di pareti","Floor and wall covering","43.3","4","NACE"
"43.34","Tinteggiatura e posa in opera di vetri","Painting and glazing","43.3","4","NACE"
"43.35","Altri lavori di completamento e finitura degli edifici","Other building completion and finishing","43.3","4","NACE"
"43.41","Realizzazione di coperture","Roofing activities","43.4","4","NACE"
"43.42","Altri lavori di costruzione specializzati nella costruzione di edifici","Other specialised construction activities in construction of buildings","43.4","4","NACE"
"43.50","Lavori di costruzione specializzati nell'ingegneria civile","Specialised construction activities in civil engineering","43.5","4","NACE"
"43.60","Attività di servizi di intermediazione per servizi di costruzione specializzati","Intermediation service activities for specialised construction services","43.6","4","NACE"
"43.91","Lavori di muratura","Masonry and bricklaying activities","43.9","4","NACE"
"43.99","Altri lavori di costruzione specializzati n.c.a.","Other specialised construction activities n.e.c.","43.9","4","NACE"
"46.11","Attività di intermediari del commercio all'ingrosso di materie prime agricole, animali vivi, materie prime tessili e semilavorati","Activities of agents involved in the wholesale of agricultural raw materials, live animals, textile raw materials and semi-finished goods","46.1","4","NACE"
"46.12","Attività di intermediari del commercio all'ingrosso di combustibili, minerali, metalli e prodotti chimici per l'industria","Activities of agents involved in the wholesale of fuels, ores, metals and industrial chemicals","46.1","4","NACE"
"46.13","Attività di intermediari del commercio all'ingrosso di legname e materiali da costruzione","Activities of agents involved in the wholesale of timber and building materials","46.1","4","NACE"
"46.14","Attività di intermediari del commercio all'ingrosso di macchine e attrezzature industriali, navi e aeromobili","Activities of agents involved in the wholesale of machinery, industrial equipment, ships and aircraft","46.1","4","NACE"
"46.15","Attività di intermediari del commercio all'ingrosso di mobili, articoli per la casa e ferramenta","Activities of agents involved in the wholesale of furniture, household goods, hardware and ironmongery","46.1","4","NACE"
"46.16","Attività di intermediari del commercio all'ingrosso di prodotti tessili, abbigliamento, pellicce, calzature e articoli in pelle","Activities of agents involved in the wholesale of textiles, clothing, fur, footwear and leather goods","46.1","4","NACE"
"46.17","Attività di intermediari del commercio all'ingrosso di prodotti alimentari, bevande e tabacchi","Activities of agents involved in the wholesale of food, beverages and tobacco","46.1","4","NACE"
"46.18","Attività di intermediari del commercio all'ingrosso di altri prodotti specifici","Activities of agents involved in the wholesale of other particular products","46.1","4","NACE"
"46.19","Attività di intermediari del commercio all'ingrosso non specializzato","Activities of agents involved in non-specialised wholesale","46.1","4","NACE"
"46.21","Commercio all'ingrosso di cereali, tabacco grezzo, sementi e alimenti per il bestiame","Wholesale of grain, unmanufactured tobacco, seeds and animal feeds","46.2","4","NACE"
"46.22","Commercio all'ingrosso di fiori e piante","Wholesale of flowers and plants","46.2","4","NACE"
"46.23","Commercio all'ingrosso di animali vivi","Wholesale of live animals","46.2","4","NACE"
"46.24","Commercio all'ingrosso di pelli e cuoio","Wholesale of hides, skins and leather","46.2","4","NACE"
"46.31","Commercio all'ingrosso di frutta e ortaggi","Wholesale of fruit and vegetables","46.3","4","NACE"
"46.32","Commercio all'ingrosso di carne, prodotti a base di carne, pesce e prodotti a base di pesce","Wholesale of meat, meat products, fish and fish products","46.3","4","NACE"
"46.33","Commercio all'ingrosso di prodotti lattiero-caseari, uova, oli e grassi alimentari","Wholesale of dairy products, eggs and edible oils and fats","46.3","4","NACE"
"46.34","Commercio all'ingrosso di bevande","Wholesale of beverages","46.3","4","NACE"
"46.35","Commercio all'ingrosso di prodotti del tabacco","Wholesale of tobacco products","46.3","4","NACE"
"46.36","Commercio all'ingrosso di zucchero, cioccolato e dolciumi","Wholesale of sugar, chocolate and sugar confectionery","46.3","4","NACE"
"46.37","Commercio all'ingrosso di caffè, tè, cacao e spezie","Wholesale of coffee, tea, cocoa and spices","46.3","4","NACE"
"46.38","Commercio all'ingrosso di altri prodotti alimentari","Wholesale of other food","46.3","4","NACE"
"46.39","Commercio all'ingrosso non specializzato di prodotti alimentari, bevande e tabacchi","Non-specialised wholesale of food, beverages and tobacco","46.3","4","NACE"
"46.41","Commercio all'ingrosso di prodotti tessili","Wholesale of textiles","46.4","4","NACE"
"46.42","Commercio all'ingrosso di abbigliamento e di calzature","Wholesale of clothing and footwear","46.4","4","NACE"
"46.43","Commercio all'ingrosso di elettrodomestici","Wholesale of electrical household appliances","46.4","4","NACE"
"46.44","Commercio all'ingrosso di articoli di porcellana, di vetro e di prodotti per la pulizia","Wholesale of china and glassware and cleaning materials","46.4","4","NACE"
"46.45","Commercio all'ingrosso di profumi e cosmetici","Wholesale of perfume and cosmetics","46.4","4","NACE"
"46.46","Commercio all'ingrosso di prodotti farmaceutici e medicali","Wholesale of pharmaceutical and medical goods","46.4","4","NACE"
"46.47","Commercio all'ingrosso di mobili, tappeti e articoli per l'illuminazione per la casa, l'ufficio e i negozi","Wholesale of household, office and shop furniture, carpets and lighting equipment","46.4","4","NACE"
